OrderID,ProductName,BOMLineNo,PartName,MaterialSpec,Qty,Unit,Notes
411,Manual Adhesive Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
412,High-Viscosity Cleaning Roller,1,Roller Core (Shaft),Aluminum Core,127,piece,Inner diameter ~ 27.0mm; length ~ 415.0mm
412,High-Viscosity Cleaning Roller,2,High-Viscosity Compound,Hardness ~ 30 Shore A,7.79,kg,Ring volume calculation for rubber cover
412,High-Viscosity Cleaning Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,8255.0,ml,Estimated usage scaled by quantity
412,High-Viscosity Cleaning Roller,4,End Caps (if applicable),Steel or Aluminum,254,pieces,2 end caps per roller
412,High-Viscosity Cleaning Roller,5,Bearings,Ball/Tapered Roller Bearing,254,pieces,2 bearings per roller
412,High-Viscosity Cleaning Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
412,High-Viscosity Cleaning Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
413,Static Dissipative Roller,1,Roller Core (Shaft),Stainless Steel (ESD),34,piece,Inner diameter ~ 22.0mm; length ~ 537.0mm
413,Static Dissipative Roller,2,ESD Rubber Compound,Hardness ~ 25 Shore A,20.75,kg,Ring volume calculation for rubber cover
413,Static Dissipative Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,1700.0,ml,Estimated usage scaled by quantity
413,Static Dissipative Roller,4,End Caps (if applicable),Steel or Aluminum,68,pieces,2 end caps per roller
413,Static Dissipative Roller,5,Bearings,Ball/Tapered Roller Bearing,68,pieces,2 bearings per roller
413,Static Dissipative Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
413,Static Dissipative Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
414,Flexo Printing Roller,1,Roller Core (Shaft),Alloy Steel (Flexo),164,piece,Inner diameter ~ 23.0mm; length ~ 830.0mm
414,Flexo Printing Roller,2,Flexo Rubber Compound,Hardness ~ 38 Shore A,105.97,kg,Ring volume calculation for rubber cover
414,Flexo Printing Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,9020.0,ml,Estimated usage scaled by quantity
414,Flexo Printing Roller,4,End Caps (if applicable),Steel or Aluminum,328,pieces,2 end caps per roller
414,Flexo Printing Roller,5,Bearings,Ball/Tapered Roller Bearing,328,pieces,2 bearings per roller
414,Flexo Printing Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
414,Flexo Printing Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
415,Static Dissipative Roller,1,Roller Core (Shaft),Stainless Steel (ESD),117,piece,Inner diameter ~ 25.0mm; length ~ 718.0mm
415,Static Dissipative Roller,2,ESD Rubber Compound,Hardness ~ 31 Shore A,85.6,kg,Ring volume calculation for rubber cover
415,Static Dissipative Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,5850.0,ml,Estimated usage scaled by quantity
415,Static Dissipative Roller,4,End Caps (if applicable),Steel or Aluminum,234,pieces,2 end caps per roller
415,Static Dissipative Roller,5,Bearings,Ball/Tapered Roller Bearing,234,pieces,2 bearings per roller
415,Static Dissipative Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
415,Static Dissipative Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
416,Manual Adhesive Roller,1,Roller Core (Shaft),Aluminum (Manual Roller),18,piece,Inner diameter ~ 22.0mm; length ~ 540.0mm
416,Manual Adhesive Roller,2,Adhesive Roller Cover,Hardness ~ 38 Shore A,7.09,kg,Ring volume calculation for rubber cover
416,Manual Adhesive Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,720.0,ml,Estimated usage scaled by quantity
416,Manual Adhesive Roller,4,End Caps (if applicable),Steel or Aluminum,36,pieces,2 end caps per roller
416,Manual Adhesive Roller,5,Bearings,Ball/Tapered Roller Bearing,36,pieces,2 bearings per roller
416,Manual Adhesive Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
416,Manual Adhesive Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
417,Steel Coil Tension Roller,1,Roller Core (Shaft),Carbon Steel (Heavy-Duty),177,piece,Inner diameter ~ 20.0mm; length ~ 804.0mm
417,Steel Coil Tension Roller,2,High-Tension PU Cover,Hardness ~ 73 Shore A,125.18,kg,Ring volume calculation for rubber cover
417,Steel Coil Tension Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,12390.0,ml,Estimated usage scaled by quantity
417,Steel Coil Tension Roller,4,End Caps (if applicable),Steel or Aluminum,354,pieces,2 end caps per roller
417,Steel Coil Tension Roller,5,Bearings,Ball/Tapered Roller Bearing,354,pieces,2 bearings per roller
417,Steel Coil Tension Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
417,Steel Coil Tension Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
418,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),191,piece,Inner diameter ~ 25.0mm; length ~ 401.0mm
418,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 37 Shore A,7.51,kg,Ring volume calculation for rubber cover
418,IIR Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,7640.0,ml,Estimated usage scaled by quantity
418,IIR Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,382,pieces,2 end caps per roller
418,IIR Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,382,pieces,2 bearings per roller
418,IIR Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
418,IIR Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
419,Woodworking Infeed Roller,1,Roller Core (Shaft),Carbon Steel (Woodworking Grade),56,piece,Inner diameter ~ 24.0mm; length ~ 550.0mm
419,Woodworking Infeed Roller,2,Rubber Compound (Cover),Hardness ~ 36 Shore A,11.18,kg,Ring volume calculation for rubber cover
419,Woodworking Infeed Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,3360.0,ml,Estimated usage scaled by quantity
419,Woodworking Infeed Roller,4,End Caps (if applicable),Steel or Aluminum,112,pieces,2 end caps per roller
419,Woodworking Infeed Roller,5,Bearings,Ball/Tapered Roller Bearing,112,pieces,2 bearings per roller
419,Woodworking Infeed Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
419,Woodworking Infeed Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
420,Synthetic Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),96,piece,Inner diameter ~ 20.0mm; length ~ 678.0mm
420,Synthetic Rubber Dust Collection Roller,2,Synthetic Dust Cover,Hardness ~ 37 Shore A,67.62,kg,Ring volume calculation for rubber cover
420,Synthetic Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,4320.0,ml,Estimated usage scaled by quantity
420,Synthetic Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,192,pieces,2 end caps per roller
420,Synthetic Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,192,pieces,2 bearings per roller
420,Synthetic Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
420,Synthetic Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
421,Arc Surface Laminating Roller,1,Roller Core (Shaft),Steel (Arc Lamination),74,piece,Inner diameter ~ 20.0mm; length ~ 773.0mm
421,Arc Surface Laminating Roller,2,Arc Lamination Rubber,Hardness ~ 51 Shore A,70.47,kg,Ring volume calculation for rubber cover
421,Arc Surface Laminating Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,4440.0,ml,Estimated usage scaled by quantity
421,Arc Surface Laminating Roller,4,End Caps (if applicable),Steel or Aluminum,148,pieces,2 end caps per roller
421,Arc Surface Laminating Roller,5,Bearings,Ball/Tapered Roller Bearing,148,pieces,2 bearings per roller
421,Arc Surface Laminating Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
421,Arc Surface Laminating Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
422,Static Dissipative Roller,1,Roller Core (Shaft),Stainless Steel (ESD),14,piece,Inner diameter ~ 26.0mm; length ~ 498.0mm
422,Static Dissipative Roller,2,ESD Rubber Compound,Hardness ~ 45 Shore A,2.4,kg,Ring volume calculation for rubber cover
422,Static Dissipative Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,700.0,ml,Estimated usage scaled by quantity
422,Static Dissipative Roller,4,End Caps (if applicable),Steel or Aluminum,28,pieces,2 end caps per roller
422,Static Dissipative Roller,5,Bearings,Ball/Tapered Roller Bearing,28,pieces,2 bearings per roller
422,Static Dissipative Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
422,Static Dissipative Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
423,Offset Printing Rubber Roller,1,Roller Core (Shaft),Alloy Steel (Offset Printing),91,piece,Inner diameter ~ 22.0mm; length ~ 565.0mm
423,Offset Printing Rubber Roller,2,Printing Rubber Compound,Hardness ~ 28 Shore A,41.1,kg,Ring volume calculation for rubber cover
423,Offset Printing Rubber Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,4550.0,ml,Estimated usage scaled by quantity
423,Offset Printing Rubber Roller,4,End Caps (if applicable),Steel or Aluminum,182,pieces,2 end caps per roller
423,Offset Printing Rubber Roller,5,Bearings,Ball/Tapered Roller Bearing,182,pieces,2 bearings per roller
423,Offset Printing Rubber Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
423,Offset Printing Rubber Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
424,Steel Coil Tension Roller,1,Roller Core (Shaft),Carbon Steel (Heavy-Duty),182,piece,Inner diameter ~ 20.0mm; length ~ 470.0mm
424,Steel Coil Tension Roller,2,High-Tension PU Cover,Hardness ~ 89 Shore A,144.11,kg,Ring volume calculation for rubber cover
424,Steel Coil Tension Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,12740.0,ml,Estimated usage scaled by quantity
424,Steel Coil Tension Roller,4,End Caps (if applicable),Steel or Aluminum,364,pieces,2 end caps per roller
424,Steel Coil Tension Roller,5,Bearings,Ball/Tapered Roller Bearing,364,pieces,2 bearings per roller
424,Steel Coil Tension Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
424,Steel Coil Tension Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
425,Arc Surface Laminating Roller,1,Roller Core (Shaft),Steel (Arc Lamination),152,piece,Inner diameter ~ 23.0mm; length ~ 686.0mm
425,Arc Surface Laminating Roller,2,Arc Lamination Rubber,Hardness ~ 51 Shore A,140.89,kg,Ring volume calculation for rubber cover
425,Arc Surface Laminating Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,9120.0,ml,Estimated usage scaled by quantity
425,Arc Surface Laminating Roller,4,End Caps (if applicable),Steel or Aluminum,304,pieces,2 end caps per roller
425,Arc Surface Laminating Roller,5,Bearings,Ball/Tapered Roller Bearing,304,pieces,2 bearings per roller
425,Arc Surface Laminating Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
425,Arc Surface Laminating Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
426,Gravure Printing Roller,1,Roller Core (Shaft),Alloy Steel (Gravure),157,piece,Inner diameter ~ 25.0mm; length ~ 898.0mm
426,Gravure Printing Roller,2,Gravure Rubber Compound,Hardness ~ 33 Shore A,127.4,kg,Ring volume calculation for rubber cover
426,Gravure Printing Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,8635.0,ml,Estimated usage scaled by quantity
426,Gravure Printing Roller,4,End Caps (if applicable),Steel or Aluminum,314,pieces,2 end caps per roller
426,Gravure Printing Roller,5,Bearings,Ball/Tapered Roller Bearing,314,pieces,2 bearings per roller
426,Gravure Printing Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
426,Gravure Printing Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
427,Glass Polishing Roller,1,Roller Core (Shaft),Stainless Steel (Glass Pol.),166,piece,Inner diameter ~ 25.0mm; length ~ 457.0mm
427,Glass Polishing Roller,2,Glass Polishing Rubber,Hardness ~ 31 Shore A,37.97,kg,Ring volume calculation for rubber cover
427,Glass Polishing Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,9130.0,ml,Estimated usage scaled by quantity
427,Glass Polishing Roller,4,End Caps (if applicable),Steel or Aluminum,332,pieces,2 end caps per roller
427,Glass Polishing Roller,5,Bearings,Ball/Tapered Roller Bearing,332,pieces,2 bearings per roller
427,Glass Polishing Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
427,Glass Polishing Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
428,Woodworking Infeed Roller,1,Roller Core (Shaft),Carbon Steel (Woodworking Grade),39,piece,Inner diameter ~ 20.0mm; length ~ 670.0mm
428,Woodworking Infeed Roller,2,Rubber Compound (Cover),Hardness ~ 36 Shore A,15.37,kg,Ring volume calculation for rubber cover
428,Woodworking Infeed Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2340.0,ml,Estimated usage scaled by quantity
428,Woodworking Infeed Roller,4,End Caps (if applicable),Steel or Aluminum,78,pieces,2 end caps per roller
428,Woodworking Infeed Roller,5,Bearings,Ball/Tapered Roller Bearing,78,pieces,2 bearings per roller
428,Woodworking Infeed Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
428,Woodworking Infeed Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
429,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),100,piece,Inner diameter ~ 25.0mm; length ~ 488.0mm
429,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 33 Shore A,24.42,kg,Ring volume calculation for rubber cover
429,IIR Rubber Dust Collection Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,4000.0,ml,Estimated usage scaled by quantity
429,IIR Rubber Dust Collection Roller,4,End Caps (if applicable),Steel or Aluminum,200,pieces,2 end caps per roller
429,IIR Rubber Dust Collection Roller,5,Bearings,Ball/Tapered Roller Bearing,200,pieces,2 bearings per roller
429,IIR Rubber Dust Collection Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
429,IIR Rubber Dust Collection Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
430,VITON Heat Press Roller,1,Roller Core (Shaft),Stainless Steel (Heat-Resist),112,piece,Inner diameter ~ 21.0mm; length ~ 506.0mm
430,VITON Heat Press Roller,2,VITON Rubber Compound,Hardness ~ 65 Shore A,58.04,kg,Ring volume calculation for rubber cover
430,VITON Heat Press Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,8400.0,ml,Estimated usage scaled by quantity
430,VITON Heat Press Roller,4,End Caps (if applicable),Steel or Aluminum,224,pieces,2 end caps per roller
430,VITON Heat Press Roller,5,Bearings,Ball/Tapered Roller Bearing,224,pieces,2 bearings per roller
430,VITON Heat Press Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
430,VITON Heat Press Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
431,Conveyor Silicone Belt,1,Roller Core (Shaft),Steel Reinforced Belt,76,piece,Inner diameter ~ 39.0mm; length ~ 646.0mm
431,Conveyor Silicone Belt,2,Conveyor Silicone Belt,Hardness ~ 52 Shore A,20.41,kg,Ring volume calculation for rubber cover
431,Conveyor Silicone Belt,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,2280.0,ml,Estimated usage scaled by quantity
431,Conveyor Silicone Belt,4,End Caps (if applicable),Steel or Aluminum,152,pieces,2 end caps per roller
431,Conveyor Silicone Belt,5,Bearings,Ball/Tapered Roller Bearing,152,pieces,2 bearings per roller
431,Conveyor Silicone Belt,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
431,Conveyor Silicone Belt,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
432,Steel Coil Tension Roller,1,Roller Core (Shaft),Carbon Steel (Heavy-Duty),165,piece,Inner diameter ~ 24.0mm; length ~ 519.0mm
432,Steel Coil Tension Roller,2,High-Tension PU Cover,Hardness ~ 85 Shore A,107.02,kg,Ring volume calculation for rubber cover
432,Steel Coil Tension Roller,3,Adhesive (Bonding Agent),Metal-to-Rubber Cement,11550.0,ml,Estimated usage scaled by quantity
432,Steel Coil Tension Roller,4,End Caps (if applicable),Steel or Aluminum,330,pieces,2 end caps per roller
432,Steel Coil Tension Roller,5,Bearings,Ball/Tapered Roller Bearing,330,pieces,2 bearings per roller
432,Steel Coil Tension Roller,6,Surface Finish (Grinding),n/a,1,service,Precision grinding to final OD & TIR
432,Steel Coil Tension Roller,7,Packaging/Protection,"Shrink Film, Cardboard, Foam",1,set,Bulk or individual packaging
433,IIR Rubber Dust Collection Roller,1,Roller Core (Shaft),Carbon Steel (Dust Coll.),22,piece,Inner diameter ~ 22.0mm; length ~ 586.0mm
433,IIR Rubber Dust Collection Roller,2,IIR Rubber Cover,Hardness ~ 40 Shore A,2.33,kg,Ring volume calculation for rubber cover
